time(100ns)   time_stamp(ms)    frame eye_valid_L   eye_valid_R   openness_L    openness_R    pupil_diameter_L(mm)  pupil_diameter_R(mm)  pos_sensor_L.x    pos_sensor_L.y    pos_sensor_R.x    pos_sensor_R.y    gaze_origin_L.x(mm)   gaze_origin_L.y(mm)   gaze_origin_L.z(mm)   gaze_origin_R.x(mm)   gaze_origin_R.y(mm)   gaze_origin_R.z(mm)   gaze_direct_L.x   gaze_direct_L.y   gaze_direct_L.z   gaze_direct_R.x   gaze_direct_R.y   gaze_direct_R.z   gaze_sensitive    frown_L   frown_R   squeeze_L squeeze_R wide_L    wide_R    distance_valid_C  distance_C(mm)    track_imp_cnt
638227775542288919  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542328812  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542368695  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542408593  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542448487  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542488380  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542528269  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542569660  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542609551  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542649611  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542689507  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542729400  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542769291  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542809193  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542849088  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542888977  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542928871  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542968762  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543008658  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543048544  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543088440  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543128333  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543168226  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543208125  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543248013  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543287902  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543327801  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543367701  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543407586  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543447485  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543487369  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543527266  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543564568  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543604456  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543649327  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543699194  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543749064  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543788951  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543828851  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543868743  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543908640  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543948527  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775543988420  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544028314  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544068209  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544108100  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544147995  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544187890  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544227780  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544267677  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544307573  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544347469  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544387353  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544427247  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544467139  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544507038  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544546933  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544582913  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544622807  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544669180  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544709067  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544748958  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544788852  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544828751  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544873896  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544913795  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544953683  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775544993574  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545033466  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545073354  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545113256  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545153142  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545193044  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545232929  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545272823  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545312728  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545352619  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545392502  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545432416  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545472290  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545512181  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545552079  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545591968  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545631876  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545675460  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545715351  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545755245  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545795139  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545835032  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545874925  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545914817  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545949801  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775545989689  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775546029585  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775546069482  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
